text,cleaned
Tidak jauh beda dengan pendahulunya...,tidak jauh beda dengan pendahulunya
"Susah lht pejabat skrng pd g jelas, d tahan aja blm, tau2 Amnesti muncul,payah smua ny presiden kyk ny bertaring, Ter nyt spt macan ompong / tdk tegas sm skl",susah lihat pejabat sekarang pada tidak jelas di tahan saja belum tahu amnesti muncul payah semua nya presiden seperti nya bertaring ter nyt seperti macan ompong tidak tegas sama sekali
Nunggu demo besar2an disemua pulau,nungu demo besaran di semua pulau
Semoga bermanfaat dan selamat sampai tujuan🤲🤲🤲,semoga bermanfaat dan selamat sampai tujuan
oke gas oke gas apane yo an,oke gas oke gas apanya iya an
Takut terungkap semuanya...  Kalo diteruskan...,takut terungkap semuanya kalau diteruskan
"Kapan hari ada berita maling ayam dibakar massa, maling uang rakyat tetep aman sejahtera, bener kata penyair dunia ini panggung sandiwara, mungkin boleh ber angan2 akan ada film koruptor dibakar massa????",kapan hari ada berita maling ayam dibakar masa maling uang rakyat tetap aman sejahtera benar kata penyair dunia ini pangung sandiwara mungkin boleh ber angan akan ada film koruptor dibakar masa
Wkwkw angel angel Lek pikiran wes kenek son horek 😂😂😂😂,wkwk susah susah lek pikiran sudah kenek son horek
"Setuju pak ,maka dari itu cita""sy  dr dulu mau jd koruptor,, dilindungi oleh negara,, sangat menguntungkan,,",setuju pak maka dari itu cita saya dari dulu mau jadi koruptor dilindungi oleh negara sangat menguntungkan
"Menjadi bukti jika koruptor di lindungi di negara ini,,,",menjadi bukti jika koruptor di lindungi di negara ini
Karep karep PE wes pak wo wo ....kerep PE pean ..............wes......,karep karep pe sudah pak oi oi kerep pe pean sudah
Helluuuuhhh dagelan opo neh iki,heluh dagelan apa nih ini
Muak liat doraemon,muak lihat doraemon
"Mending bongso iki dijajah jepang ae,ketok moto drpd dijajah bongso dewe... lillahita'ala ga ridho aku",lebih baik bongso ini dijajah jepang saja ketok moto daripada dijajah bongso sendiri lilahita ala tidak rida aku
Berita opo maneh iki ???,berita apa kamu ini
Asal di laksanakan gak cuma OMON 2,asal di laksanakan tidak cuma omon
Ayoo bilang terimakasih ke pak prabowo,ayo bilang terima kasih ke pak prabowo
Ojo terprovokasi dulur.tetap menjaga persatuan dan kesatuan NKRI.karena sekarang bnyak yg mengadu domba.sepurane lek aku salah dulur,ojek online terprovokasi dulur tetap menjaga persatuan dan kesatuan negara kesatuan republik indonesia karena sekarang banyak yang mengadu domba sepurane lek aku salah dulur
"Semua ulah Mulyono, hancurlah hukum di indonesia, Mulyono masih berkuasa, masih cawe2",semua ulah mulyono hancurlah hukum di indonesia mulyono masih berkuasa masih cawe
Jadi pengen pindah ke Korea Utara 🚀,jadi ingin pindah ke korea utara
"Pesanan ,supaya GK di panggil JD saksi",pesanan supaya tidak di pangil jadi saksi
Karepmu wes boss,terserah kamu sudah bos
Mukidi pak,mukidi pak
Karepmu,terserah kamu
Oke gas,oke gas
Merdekaaaa🙈🙈🙈🙈🙈,merdeka
Ngene ae tibak e,ini saja tibak e
Ngunu ta?,anu aku
Negoro mok gawe dulinan pak wo pak wo,negoro mok kerja dulinan pak oi pak oi
Sampah masyarakat yang sebenarnya,sampah masyarakat yang sebenarnya
hukum tajam kebawah tumpul diatas negeriku tercinta,hukum tajam ke bawah tumpul di atas negeriku tercinta
sumpah wes tak badek sak durungnya,sumpah sudah tidak badek sak durungnya
Tambah goblok,tambah bodoh
Oalahhhh gathelllllll gathellllll,walah gathel gathel
Mapia,mafia
Wis sak karep mu,sudah sak karep mu
Kok hasto diikut sertakan..aneh,kok hasto dikut sertakan aneh
"Utk Tom, ok. Rame kontroversi; Tom bilang dia melakukan instruksi presiden yg kayak itu. (Jika dikatakan) kesalahan, kasus Tom lebih kecil jauh.

Utk Hasto? Jelas kasus pidana.
Makanya Mbah Uti ""koalisi""?",untuk tom oke ramai kontroversi tom bilang dia melakukan instruksi presiden yang kayak itu jika dikatakan kesalahan kasus tom lebih kecil jauh untuk hasto jelas kasus pidana makanya mbah uti koalisi
Ini hukum apa,ini hukum apa
Omon omon,omon omon
"luar biasa, skenarionya ternyata di luar prakiraan BMKG.

kita harus mengaku kalah lihai dan salah prediksi tentang ini semua 😂",luar biasa skenarionya ternyata di luar prakiran bmkg kita harus mengaku kalah lihai dan salah prediksi tentang ini semua
Mereka berdua tetap bersalah di mata hukum tapi di maafkan dg kekuasaan presiden 🙏.,mereka berdua tetap bersalah di mata hukum tapi di mafkan dengan kekuasan presiden
Lumayan punya piutang budi😁,lumayan punya piutang budi
"RUWET RUWET KORUPTOR KOK DI KASIH AMNESTI PAK PAK PEAN BUTA TA PAK,UUD PERAMPASAN ASET ITU SAHKAN",ruwet ruwet koruptor kok di kasih amnesti pak pak pean buta aku pak sudah perampasan aset itu sahkan
Prabowo mana janji2mu waktu kampanye. Semua omong kosong... Sungguh munafik mengalahi sengkuni...,prabowo mana janjimu waktu kampanye semua omong kosong sungguh munafik mengalahi sengkuni
Kui pilianmu seng mok banggak banggakne,itu pilianmu seng mok bangak bangakne
"Proses hukumnya aja udah ga bener, terkesan dipaksakan, oke Tom Hasto🤟",proses hukumnya saja sudah tidak benar kesan dipaksakan oke tom hasto
Kapur barus lem tikus.. Ora urus,kapur barus lem tikus tidak urus
Sak karep mu wo nek AREP ngerusak negoro.wes looos,sak karep mu oi nek mau merusak negoro sudah los
macan...macan....macan....meooongg,macan macan macan meong
Sangat jauh beda dengan hukuman bagi KORUPTOR di China 🤧😭,sangat jauh beda dengan hukuman bagi koruptor di cina
Saya kira pemimpin dgn latar belakang militer lebih tegas dan disiplin dlm penegakan hukum ternyata malah mlempem kaya krupuk kedinginan.,saya kira pemimpin dengan latar belakang militer lebih tegas dan disiplin dalam penegakan hukum ternyata bahkan mlempem kayak kerupuk kedinginan
Negri ngeri!!!,negeri ngeri
Tanda jasa,tanda jasa
TOKEK SAMA CICAK HAMPIR SAMA ADA PERBEDAANNYA ' MELEK YO MELEK TAPI JANGAN PICIK ' # B 333 NTO,tokek sama cicak hampir sama ada perbedanya melek iya melek tapi jangan picik b nto
Biar nyaho tuh Mulyono,biar nyaho itu mulyono
Laa kok pada baru ngerti...politik itu indah...yg berkata politik itu kejam .hanyalah panggung sandiwaranya....selebihnya wes emmbuh,lah kok pada baru mengerti politik itu indah yang berkata politik itu kejam hanyalah pangung sandiwaranya selebihnya sudah embuh
Karepmu,terserah kamu
TOM HAYE gak onok ta,tom haye tidak onok aku
Makin lucu drama negeri yg katanya negara hukum ini😂😂,makin lucu drama negeri yang katanya negara hukum ini
Mantap presiden kita...barusan dapat gelar mentereng..bapak pelindung koruptor...,mantap presiden kita barusan dapat gelar mentereng bapak pelindung koruptor
"perjuangan ku lebih mudah karena melawan bangsa lain,,, perjuangan mu jauh lebih susah karena melawan pemerintahan sendiri,,, ingat pesan dari pak soekarno",perjuangan ku lebih mudah karena melawan bangsa lah perjuangan mu jauh lebih susah karena melawan pemerintahan sendiri ingat pesan dari pak soekarno
Numpang lapak Min 🙏,menumpang lapak min
"ngunu pas kampanye ngomong"" akan saya kejar koruptor sampai antar tika""  ealah",anu pas kampanye bicara akan saya kejar koruptor sampai antar tika iyalah
Dibelakang layar ada deal deal politik pastinya... hmmmm,di belakang layar ada deal deal politik pastinya hem
Luar biasaaa.,luar biasa
"Kalo untuk keringan Kru BANTENG  DPR lgsg setujuu..
tp kalo untuk Rakyat ya nanti dulu",kalau untuk keringan kru banteng dewan perwakilan rakyat langsung setuju tapi kalau untuk rakyat iya nanti dulu
"nyimak sejauh mana? dram tsb berjalan ,capek pak negeri ini terlalu bnyk episodenya gk kelar2🙏🤢",menyimak sejauh mana dram tersebut berjalan cape pak negeri ini terlalu bak episodenya tidak selesai
Hukum di bikin mainan ..,hukum di bikin mainan
Ndak komitmen sama sekali berantas korupsi,tidak komitmen sama sekali berantas korupsi
Kog soyo amburadul seh pak sistem pemerintahanmu... pemerintahan dijalankan secara suka-suka oleh anda. Hati-hati kalau diterus-teruskan tinggal tunggu kemarahan rakyat. Wong sabar ono batese...,kok soyo amburadul sih pak sistem pemerintahanmu pemerintahan dijalankan secara suka suka oleh anda hati hati kalau diterus teruskan tinggal tunggu kemarahan rakyat orang sabar ono batese
Pak Hasto - PDI P dan Pak Tom .Adalah org2 baik dan Jujur,pak hasto partai demokrasi indonesia p dan pak tom adalah orang baik dan jujur
Presiden kita pro pejabat korub,presiden kita profesional pejabat korub
"Abolisi yang resmi, 🙏🙏🙏🙏",abolisi yang resmi
"Kirain tom Lembong aja, ternyata utk 1.116 org telah terpidana 🫣",kira tom lembong saja ternyata untuk orang telah terpidana
"Ternyata benar pepatah mengatakan orang yg kaya banyak harta,itu karna ada kejahatan yg 
Dibuat,kesimpulannya sesama penjahat harus saling membela karna ada kaitannya semua",ternyata benar pepatah mengatakan orang yang kayak banyak harta itu karena ada kejahatan yang dibuat kesimpulanya sesama penjahat harus saling membela karena ada kaitanya semua
hmmmm.....kita lihat sajalah mau dikemanakan negara ini,hem kita lihat sajalah mau dikemanakan negara ini
"Kalo Koropsi. Jangan di Hukum.
 Yg dihukum  itu  Biar maling2  kecil seperti maling Ayam. Itu aja......",kalau koropsi jangan di hukum yang dihukum itu biar maling kecil seperti maling ayam itu saja
Pemerintah jembot,pemerintah jembot
"Negara kita benar benar lemah hukum...
Korupsi kalangan pejabat....Mana keadilan yg d gaung gaungkan saat kampanye......????!!!

Negara yg pejabatnya penuh kepentingan pribadi...",negara kita benar benar lemah hukum korupsi kalangan pejabat mana keadilan yang di gaung gaungkan sat kampanye negara yang pejabatnya penuh kepentingan pribadi
"Cok kakean bayari wong wong gatel 
Iku loh rakyatmu GK mangan",anjing kebanyakan bayari orang orang gatal ikut lah rakyatmu tidak mangan
"Oke DPR, skrg waktunya rapat bahas hukuman mat1 untuk maling ayam dan maling dengan kerugian 100jt kebawah.",oke dewan perwakilan rakyat sekarang waktunya rapat bahas hukuman mat untuk maling ayam dan maling dengan kerugian juta ke bawah
"Iki kan pilihanmu?

oke gas oke gas..🕺",ini kan pilihanmu oke gas oke gas
"Gak banget deh.....gak perlu abolisi abolisi an......memang udah seharusnya Tom itu bebas, karena gak ada kesalahan nya",tidak banget deh tidak perlu abolisi abolisi an memang sudah seharusnya tom itu bebas karena tidak ada kesalahan nya
"Tuhkan pasti ada pahlawan
Next... Kebijakan PPATK",tuhkan pasti ada pahlawan lanjut kebijakan patk
".makin remuk hukum di Indonesia, contoh China pak ketahuan korupsi langsung pindah alam, crita ne sidang gak ada guna,, masa macan asia kok begini",makin remuk hukum di indonesia contoh cina pak ketahuan korupsi langsung pindah alam cerita ini sidang tidak ada guna masa macan asia kok begini
Dari dulu tumpul keatas tajam ke bawah yg susah ma rakyat kecil yg d atas ma setingan atau drama,dari dulu tumpul ke atas tajam ke bawah yang susah sama rakyat kecil yang di atas sama setingan atau drama
"Ingat dari dulu negara Qt sudah di cap sebagai negara dagelan menurut orang2 asing karena contoh maling ayam atau judi pake uang sndri hukuman nya tahun2an sedangkan untuk koruptor yg jelas2 pake uang negara ya kalian sndri sudah tau seperti apa hukuman nya, maka dari itu gak bakal ada efek jerah karena saking ringan nya hukuman koruptor di negara qt bahkan semua itu akan hilang berita nya beberapa hari dan di gantikan dengan berita2 yang lain seperti hal nya oplosan Pertamini🤣🤣🤣",ingat dari dulu negara kita sudah di cap sebagai negara dagelan menurut orang asing karena contoh maling ayam atau judi pakai uang sendiri hukuman nya tahunan sedangkan untuk koruptor yang jelas pakai uang negara iya kalian sendiri sudah tahu seperti apa hukuman nya maka dari itu tidak bakal ada efek jerah karena saking ringan nya hukuman koruptor di negara kita bahkan semua itu akan hilang berita nya beberapa hari dan di gantikan dengan berita yang lah seperti hal nya oplosan pertamini
Selamatkan apbn negara dari mereka,selamatkan anggaran pendapatan dan belanja negara negara dari mereka
"Ooooomooooon2.....lagi...memang sudah saatnya,  rakyat berjuang lagi...untuk memberantas korupsi....😂😂😂",omon lagi memang sudah satnya rakyat berjuang lagi untuk memberantas korupsi
"Krik...presidene imut"" rek....tk pikir kereng, teges, ternyata .....🤣🤣🤣🤣",garing presidene imut rek tk pikir kereng teges ternyata
Mau dibawa kemana negara ini.presidennya kocak,mau dibawa kemana negara ini presidennya kocak
Sistem oke gas..oke gas  nikmati sambil injak pedal gas 🤦,sistem oke gas oke gas nikmati sambil injak pedal gas
"Tragedi 98, akankah terulang kembali",tragedi akankah terulang kembali
Merah putih terlalu suci untuk negri ini,merah putih terlalu suci untuk negeri ini
"Waduh bahaya ini
Solo bisa bisa tambah panas🔥",waduh bahaya ini solo bisa bisa tambah panas
Wo wo...bener kata nike ardila dunia ini panggung sandiwara cerita ny mudah di tebak😅...ada peran wajah dan ada peran berpura pura🤣,oi oi benar kata nike ardila dunia ini pangung sandiwara cerita nya mudah di tebak ada peran wajah dan ada peran berpura pura
"Keputusan yg akan membuat para termul kepanasan,,,

Sepertinya peta politik akan berubah,,,
Sepertinya keruntuhan dinasti genk solo tinggal menunggu waktu,,,

Congratulation pak prabowo,,,,",keputusan yang akan membuat para termul kepanasan sepertinya peta politik akan berubah sepertinya keruntuhan dinasti geng solo tinggal tunggu waktu selamat pak prabowo
Nyimak episode selanjutnya...,menyimak episode selanjutnya
Atur EN awure EN,atur dan awure dan
Gak melok melok,tidak melok melok
🤣🤣 mulai muncul pahlawan kesiangan 🤣🤣,mulai muncul pahlawan kesiangan
Sudah ku duga.skenarionya,sudah ku duga skenarionya
Negara kocak,negara kocak
Kata orang politik buat pengalihan isu besar seperti pertamina dan lainya.,kata orang politik buat pengalihan isu besar seperti pertamina dan lainya
"Negeri dongeng Yang di Acak acak, jadinya Negeri yg Penuh Kong kalikong, Lebih perihhhhhhh, adjur adjur",negeri dongeng yang di acak acak jadinya negeri yang penuh kong kalikong lebih perih adjur adjur
"korupsi dnegara orang dgantung,,,pidana mati diindonesia dbela mati2an...untuk bebas...Gak buyar 2030..pajak naik,bahan pokok naik.bbm naik,kerjaan sulit...💩💩💩💩",korupsi dnegara orang dgantung pidana mati dindonesia dbela matian untuk bebas tidak buyar pajak naik bahan pokok naik bm naik pekerjaan sulit
Pemerintah ludruk wess,pemerintah ludruk sudah
"Abolisi dilakukan kpd Tom Lembong karena mrk takut dalam perlawanan Tom ke jenjang Pengadilan Tinggi harus menghadirkan saksi Atasannya, yakni Jokodok, yg memberi perintah Tom saat itu. Dan ini sangat rawan dan membahayakan Jokodok. Krn kita tahu kodok otaknya dangkal tapi licik. Pengadilan bisa meningkatkan status kodok dari saksi ke tersangka.",abolisi dilakukan kepada tom lembong karena mereka takut dalam perlawanan tom ke jenjang pengadilan tingi harus menghadirkan saksi atasanya yakni jokowi kodok yang memberi perintah tom sat itu dan ini sangat rawan dan membahayakan jokowi kodok karena kita tahu kodok otaknya dangkal tapi licik pengadilan bisa meningkatkan status kodok dari saksi ke tersangka
Sekalian koruptor dibebasin aja nanggung,sekalian koruptor dibebasin saja nangung
"Rusak rusak negoro ra tau di pimpin wong beneh, bner jre kasino negara ini kkurangan orang jjur bkan pintar, nek pinter sak klombrok seng jjur 0 tpi inilah faktanya negara Indonesia,",rusak rusak negoro ra tahu di pimpin orang beneh benar jre kasino negara ini kurangan orang jur bukan pintar nek pintar sak klombrok seng jur tapi inilah faktanya negara indonesia
"hukum tunduk pada kekuasaan, macan ternyata meong",hukum tunduk pada kekuasan macan ternyata meong
Tukar tahanan 🤣,tukar tahanan
"Takut di seret ya kok di aborsi
lanjutkan banding tom. Kejar si jeri tikus pemakan uang haram.",takut di seret iya kok di aborsi lanjutkan banding tom kejar sil jeri tikus pemakan uang haram
Tukar guling gt ta? Ijol2an,tukar guling begitu aku ijolan
Loss merdeka para koruptor pas agustusan. Kok nyong dadi dpr yo korupsi pisan.,los merdeka para koruptor pas agustusan kok nyong dadi dewan perwakilan rakyat iya korupsi sangat
"Sekarang ini masyarakat dan presiden musuhnya genk solo ,,tapi presiden prabowo masih hati"" dalam bersebrang jalan dg jokowi",sekarang ini masyarakat dan presiden musuhnya geng solo tapi presiden prabowo masih hati dalam bersebrang jalan dengan jokowi
Apakah termasuk Sambo?,apakah termasuk sambo
Bebas korupsi,bebas korupsi
Hukum TAEK,hukum tai
alhamdulilah,alhamdulillah
Berita kontra intelejen....ini kerjaan intelejen nih....,berita kontra intelijen ini pekerjaan intelijen ini
"Jadi inget slogan ""Akan ku kejar koruptor sampai ke Antartika"". 😌",jadi ingat slogan akan ku kejar koruptor sampai ke antartika
Tajam kebawah_Tumpul keatas...Hukum receh,tajam kebawah_tumpul ke atas hukum receh
Makin sedih liat Indonesia skrg,makin sedih lihat indonesia sekarang
Vietnam lebih keJam dari kamboJa 🥺,vietnam lebih kejam dari kamboja
"Urutan nya : Cari2 kesalahan_peradilan_Sogokan_batalan........ Cari lagi_----++
Modus, Daripada Ngorup sendiri beResiko..",urutan nya cari kesalahan_peradilan_sogokan_batalan cari lagi_ modus daripada ngorup sendiri berisiko
Trus mak mak ambil kayu bakar tetap dihukum berat,terus ibu ibu ambil kayu bakar tetap dihukum berat
Sinetron apa lagi ini,sinema elektronik apa lagi ini
