text,cleaned
Kapur barus lem tikus.. Ora urus,kapur barus lem tikus urus
Sak karep mu wo nek AREP ngerusak negoro.wes looos,sak karep mu oi nek rusak negoro los
macan...macan....macan....meooongg,macan macan macan meong
Sangat jauh beda dengan hukuman bagi KORUPTOR di China 🤧😭,jauh beda hukum koruptor cina
Saya kira pemimpin dgn latar belakang militer lebih tegas dan disiplin dlm penegakan hukum ternyata malah mlempem kaya krupuk kedinginan.,kira pimpin latar belakang militer tegas disiplin tega hukum nyata mlempem kayak kerupuk dingin
Negri ngeri!!!,negeri ngeri
Tanda jasa,tanda jasa
TOKEK SAMA CICAK HAMPIR SAMA ADA PERBEDAANNYA ' MELEK YO MELEK TAPI JANGAN PICIK ' # B 333 NTO,tokek cicak beda melek iya melek picik b nto
Biar nyaho tuh Mulyono,biar nyaho mulyono
Laa kok pada baru ngerti...politik itu indah...yg berkata politik itu kejam .hanyalah panggung sandiwaranya....selebihnya wes emmbuh,baru erti politik indah kata politik kejam pangung sandiwara embuh
Karepmu,serah
TOM HAYE gak onok ta,tom haye onok
Makin lucu drama negeri yg katanya negara hukum ini😂😂,lucu drama negeri kata negara hukum
Mantap presiden kita...barusan dapat gelar mentereng..bapak pelindung koruptor...,mantap presiden barusan gelar mentereng bapak lindung koruptor
"perjuangan ku lebih mudah karena melawan bangsa lain,,, perjuangan mu jauh lebih susah karena melawan pemerintahan sendiri,,, ingat pesan dari pak soekarno",juang ku mudah lawan bangsa juang mu jauh susah lawan perintah ingat pesan pak soekarno
Numpang lapak Min 🙏,tumpang lapak min
"ngunu pas kampanye ngomong"" akan saya kejar koruptor sampai antar tika""  ealah",pas kampanye bicara kejar koruptor tika iya
Dibelakang layar ada deal deal politik pastinya... hmmmm,belakang layar deal deal politik hem
Luar biasaaa.,luar
"Kalo untuk keringan Kru BANTENG  DPR lgsg setujuu..
tp kalo untuk Rakyat ya nanti dulu",kering kru banteng dewan wakil rakyat langsung tuju rakyat iya
"nyimak sejauh mana? dram tsb berjalan ,capek pak negeri ini terlalu bnyk episodenya gk kelar2🙏🤢",simak jauh dram sebut jalan cape pak negeri bak episode selesai
Hukum di bikin mainan ..,hukum bikin main
Ndak komitmen sama sekali berantas korupsi,komitmen berantas korupsi
Kog soyo amburadul seh pak sistem pemerintahanmu... pemerintahan dijalankan secara suka-suka oleh anda. Hati-hati kalau diterus-teruskan tinggal tunggu kemarahan rakyat. Wong sabar ono batese...,soyo amburadul sih pak sistem perintah perintah jalan cara suka suka hati hati terus terus tinggal tunggu marah rakyat orang sabar ono batese
Pak Hasto - PDI P dan Pak Tom .Adalah org2 baik dan Jujur,pak hasto partai demokrasi indonesia p pak tom orang baik jujur
Presiden kita pro pejabat korub,presiden profesional jabat korub
"Abolisi yang resmi, 🙏🙏🙏🙏",abolisi resmi
"Kirain tom Lembong aja, ternyata utk 1.116 org telah terpidana 🫣",kira tom lembong nyata orang pidana
"Ternyata benar pepatah mengatakan orang yg kaya banyak harta,itu karna ada kejahatan yg 
Dibuat,kesimpulannya sesama penjahat harus saling membela karna ada kaitannya semua",nyata benar pepatah kata orang kayak harta jahat kesimpulanya jahat bela kaitanya
hmmmm.....kita lihat sajalah mau dikemanakan negara ini,hem lihat negara
"Kalo Koropsi. Jangan di Hukum.
 Yg dihukum  itu  Biar maling2  kecil seperti maling Ayam. Itu aja......",koropsi hukum hukum biar maling maling ayam
Pemerintah jembot,perintah jembot
"Negara kita benar benar lemah hukum...
Korupsi kalangan pejabat....Mana keadilan yg d gaung gaungkan saat kampanye......????!!!

Negara yg pejabatnya penuh kepentingan pribadi...",negara benar benar lemah hukum korupsi kalang jabat adil gaung gaung sat kampanye negara jabat penuh penting pribadi
"Cok kakean bayari wong wong gatel 
Iku loh rakyatmu GK mangan",anjing bayar orang orang gatal ikut rakyat mangan
"Oke DPR, skrg waktunya rapat bahas hukuman mat1 untuk maling ayam dan maling dengan kerugian 100jt kebawah.",oke dewan wakil rakyat waktu rapat bahas hukum mat maling ayam maling rugi juta bawah
"Iki kan pilihanmu?

oke gas oke gas..🕺",pilih oke gas oke gas
"Gak banget deh.....gak perlu abolisi abolisi an......memang udah seharusnya Tom itu bebas, karena gak ada kesalahan nya",banget deh perlu abolisi abolisi an tom bebas salah
"Tuhkan pasti ada pahlawan
Next... Kebijakan PPATK",tuhkan pahlawan lanjut bijak patk
".makin remuk hukum di Indonesia, contoh China pak ketahuan korupsi langsung pindah alam, crita ne sidang gak ada guna,, masa macan asia kok begini",remuk hukum indonesia contoh cina pak tahu korupsi langsung pindah alam cerita sidang masa macan asia
Dari dulu tumpul keatas tajam ke bawah yg susah ma rakyat kecil yg d atas ma setingan atau drama,tumpul atas tajam bawah susah rakyat atas ting drama
"Ingat dari dulu negara Qt sudah di cap sebagai negara dagelan menurut orang2 asing karena contoh maling ayam atau judi pake uang sndri hukuman nya tahun2an sedangkan untuk koruptor yg jelas2 pake uang negara ya kalian sndri sudah tau seperti apa hukuman nya, maka dari itu gak bakal ada efek jerah karena saking ringan nya hukuman koruptor di negara qt bahkan semua itu akan hilang berita nya beberapa hari dan di gantikan dengan berita2 yang lain seperti hal nya oplosan Pertamini🤣🤣🤣",ingat negara cap negara dagel turut orang asing contoh maling ayam judi pakai uang hukum tahun koruptor jelas pakai uang negara iya tahu hukum bakal efek jerah saking ringan hukum koruptor negara hilang berita hari ganti berita oplos pertamini
Selamatkan apbn negara dari mereka,selamat anggar belanja negara negara
"Ooooomooooon2.....lagi...memang sudah saatnya,  rakyat berjuang lagi...untuk memberantas korupsi....😂😂😂",omon sat rakyat juang berantas korupsi
"Krik...presidene imut"" rek....tk pikir kereng, teges, ternyata .....🤣🤣🤣🤣",garing presidene imut rek tk pikir kereng teges nyata
Mau dibawa kemana negara ini.presidennya kocak,bawa negara presiden kocak
Sistem oke gas..oke gas  nikmati sambil injak pedal gas 🤦,sistem oke gas oke gas nikmat injak pedal gas
"Tragedi 98, akankah terulang kembali",tragedi ulang
Merah putih terlalu suci untuk negri ini,merah putih suci negeri
"Waduh bahaya ini
Solo bisa bisa tambah panas🔥",bahaya solo tambah panas
Wo wo...bener kata nike ardila dunia ini panggung sandiwara cerita ny mudah di tebak😅...ada peran wajah dan ada peran berpura pura🤣,oi oi benar kata nike ardila dunia pangung sandiwara cerita mudah tebak peran wajah peran pura pura
"Keputusan yg akan membuat para termul kepanasan,,,

Sepertinya peta politik akan berubah,,,
Sepertinya keruntuhan dinasti genk solo tinggal menunggu waktu,,,

Congratulation pak prabowo,,,,",putus termul panas peta politik ubah runtuh dinasti geng solo tinggal tunggu waktu selamat pak prabowo
Nyimak episode selanjutnya...,simak episode lanjut
Atur EN awure EN,atur awure
Gak melok melok,lok lok
🤣🤣 mulai muncul pahlawan kesiangan 🤣🤣,mulai muncul pahlawan siang
Sudah ku duga.skenarionya,ku duga skenario
Negara kocak,negara kocak
Kata orang politik buat pengalihan isu besar seperti pertamina dan lainya.,kata orang politik alih isu besar pertamina lai
"Negeri dongeng Yang di Acak acak, jadinya Negeri yg Penuh Kong kalikong, Lebih perihhhhhhh, adjur adjur",negeri dongeng acak acak jadi negeri penuh kong kalikong perih adjur adjur
"korupsi dnegara orang dgantung,,,pidana mati diindonesia dbela mati2an...untuk bebas...Gak buyar 2030..pajak naik,bahan pokok naik.bbm naik,kerjaan sulit...💩💩💩💩",korupsi dnegara orang dgantung pidana mati dindonesia dbela mati bebas buyar pajak naik bahan pokok naik bm naik kerja sulit
Pemerintah ludruk wess,perintah ludruk
"Abolisi dilakukan kpd Tom Lembong karena mrk takut dalam perlawanan Tom ke jenjang Pengadilan Tinggi harus menghadirkan saksi Atasannya, yakni Jokodok, yg memberi perintah Tom saat itu. Dan ini sangat rawan dan membahayakan Jokodok. Krn kita tahu kodok otaknya dangkal tapi licik. Pengadilan bisa meningkatkan status kodok dari saksi ke tersangka.",abolisi laku tom lembong takut lawan tom jenjang adil tingi hadir saksi atasanya jokowi kodok beri perintah tom sat rawan bahaya jokowi kodok tahu kodok otak dangkal licik adil tingkat status kodok saksi sangka
Sekalian koruptor dibebasin aja nanggung,koruptor dibebasin nangung
"Rusak rusak negoro ra tau di pimpin wong beneh, bner jre kasino negara ini kkurangan orang jjur bkan pintar, nek pinter sak klombrok seng jjur 0 tpi inilah faktanya negara Indonesia,",rusak rusak negoro ra tahu pimpin orang beneh benar jre kasino negara kurang orang jur pintar nek pintar sak klombrok seng jur fakta negara indonesia
"hukum tunduk pada kekuasaan, macan ternyata meong",hukum tunduk kuas macan nyata meong
Tukar tahanan 🤣,tukar tahan
"Takut di seret ya kok di aborsi
lanjutkan banding tom. Kejar si jeri tikus pemakan uang haram.",takut seret iya aborsi lanjut banding tom kejar sil jeri tikus makan uang haram
Tukar guling gt ta? Ijol2an,tukar guling ijolan
Loss merdeka para koruptor pas agustusan. Kok nyong dadi dpr yo korupsi pisan.,los merdeka koruptor pas agustus nyong dadi dewan wakil rakyat iya korupsi
"Sekarang ini masyarakat dan presiden musuhnya genk solo ,,tapi presiden prabowo masih hati"" dalam bersebrang jalan dg jokowi",masyarakat presiden musuh geng solo presiden prabowo hati bersebrang jalan jokowi
Apakah termasuk Sambo?,masuk sambo
Bebas korupsi,bebas korupsi
Hukum TAEK,hukum tai
alhamdulilah,alhamdulillah
Berita kontra intelejen....ini kerjaan intelejen nih....,berita kontra intelijen kerja intelijen
"Jadi inget slogan ""Akan ku kejar koruptor sampai ke Antartika"". 😌",jadi ingat slogan ku kejar koruptor antartika
Tajam kebawah_Tumpul keatas...Hukum receh,tajam bawah tumpul atas hukum receh
Makin sedih liat Indonesia skrg,sedih lihat indonesia
Vietnam lebih keJam dari kamboJa 🥺,vietnam kejam kamboja
"Urutan nya : Cari2 kesalahan_peradilan_Sogokan_batalan........ Cari lagi_----++
Modus, Daripada Ngorup sendiri beResiko..",urut cari salah adil sogo batal cari modus ngorup risiko
Trus mak mak ambil kayu bakar tetap dihukum berat,terus ibu ibu ambil kayu bakar tetap hukum berat
Sinetron apa lagi ini,sinema elektronik
"Gampange, Pemerintah g sanggup ngek'i panganan kedua napi iku wkwkwk soale kelas panganane pejabat ambek napi2 jelata bedo.

G mgkn iki inisiatif teko presiden'e dewe. Psti akeh sing ngintervensi. DPR pn yo ngunu, opo mneh ketua'e banteng. Jls akeh setujune.",gampange perintah sanggup ngek i pangan narapidana ikut  soal kelas panganane jabat ambek narapidana jelata bedo inisiatif teko presiden e sing ngintervensi dewan wakil rakyat adil negeri iya mneh ketua e banteng jelas setujune
Hukum palsu ....,hukum palsu
D paksa merdeka di negeri yg tidak waras.,paksa merdeka negeri waras
"Tambah parahhh wooo ...negoro iki, paling parah pemerintahannya tahun ini timbang sebelum nya ...haduhh🤪🤣",tambah parah oi negoro parah perintah tahun timbang aduh
Bebasin AE sklian,bebasin sklian
Dagelan...,dagel
Negriku lucu.. G bakal korupsi  jera klo model begini,negeri lucu bakal korupsi jera model
"Omon Omon.... 
Tokkkkk....",omon omon tok
Negara kacau,negara kacau
"Sue sue koyok Moco komik jaman biyen,Iki dipilih rakyat lah kok ludrukan tok isine Dadang Ajah Darmaadjhie piye jal, sak karepe DW ngene,seng ISO ngatasi Yasa Bagus Saputro",dasar dasar koyok moco komik jaman biyen pilih rakyat ludruk tok isi dadang darmadjhie jal sak karepe dw seng atas yasa bagus saputro
Bebasno ae pak....😂😂,bebasno pak
Hebat bapak kita sekarang main pahlawan-pahlawanan,hebat bapak main pahlawan pahlawan
Ealah hanya film,iya film
Gorong merasakan tahunan penjara wes di wei remisi,gorong rasa tahun penjara hai remisi
woalaaaahhhh......,woalah
Saya kira tegas......ternyata lembek,kira tegas nyata lembek
Ws cukup setahun ae ya 🤦‍♀️🤦‍♀️,cukup tahun iya
Hasto kok bisa,hasto
"yg gk terbukti korup ..malah kena imbasnya
cari yang mutlak terbukti.korupsi..tom lebong kayaknya gk terbukti korupsi..di atas tom lebong ..tu periksa. 🥱",bukti korupsi kena imbas cari mutlak bukti korupsi tom lebong kayak bukti korupsi atas tom lebong periksa
Pemerintah semakin bobrokkkkk,perintah bobrok
"Dagelan 🤣 kemarin data kita di ambil alih trump, sekarang mau membebaskan koruptor yg bersalah ?? Ingat pak keputusan anda, akan membuat 58% suara itu berubah, menjadi 1 periode.
Yakin lah pak, suara rakyat 58% itu.",dagel kemarin data ambil alih trump bebas koruptor salah ingat pak putus suara ubah jadi periode yakin pak suara rakyat
Agustus tahun ini ga ada yg istimewa untuk negri ini...,agustus tahun istimewa negeri
"Gak berani ngeluarin Perpres lagi, kalo ada permintaan dari oligarki aja baru langsung garcep nih mbah mbah",berani keluar atur presiden minta oligarki baru langsung garcep mbah mbah
Terus itu yg menikmati aliran dana diapain?,terus nikmat alir dana
"Wis bener onok yordania 

Lapo di olehno nang megawati",benar onok yordania lapo olehno megawati
harun masikunya saja blm bisa ketangkap...woo woooo,harun masikunya tangkap oi oi
Ya begitulah adanya,iya
sudahlah kita rakyat anggap nonton lawak kasus2 hari ini..,rakyat angap tonton lawak kasus hari
Yo mesti setuju kan bolone Dewe takut kecokot,iya mesti tuju bolone takut kecokot
"Oala..
Oala...
Mangakne reekk...sekolah seng duwur dadio pejabat ae ben isok korupsi",oala oala mangakne rek sekolah seng duwur jadi jabat ben isok korupsi
AWUREN,awuren
kenapa prabowo selalu gagal jadi presiden 1 kali jadi presiden bikin resah rayat kebijakan ya pada aneh2,prabowo gagal jadi presiden kali jadi presiden bikin resah rakyat bijak iya aneh
"Cieee.. 
Mau jd pahlawan dia, tp kesorean.. 
@ndasmuuu!!!!",jadi pahlawan sore
Ceritanya mirip tukar tahanan.🤭,cerita mirip tukar tahan
Dagelan di negara yg lucu 🤣🤣🤣🤣,dagel negara lucu
Onok seng nyesel milih Wowo 🤣🤣,onok seng sesal pilih prabowo
Tibae Podo ae   🤣,tibae podo
Lagi cari muka.. krna viral. Oke😅,cari muka viral oke
Kenapa kau bela koruptor pak?,bela koruptor pak
Turun kan Prabowo,turun prabowo
Kibarkan one piece,kibar satu piece
"Tom itu sudah 90% bebas, hakim tinggi gak akan berani main bego.

hasto apa dasarnya?",tom bebas hakim tingi berani main bego hasto dasar
🤣🤣🤣 bebaskan semua lo woo prabowo biar meriah indonesia ni berkibar bendera perompak.,bebas oi prabowo biar riah indonesia kibar bendera perompak
"Saya berharap sangat pak Wowo bebaskan ke 2 nya meski jadi pahlawan setelah ke 2 nya sudah babak belur secara mental , TL tidak bersalah ,jelas di kriminalisasi,pak Hasto meski salah sudah jujur apa yang terjadi kekacauan dan biang utama nya",harap pak prabowo bebas jadi pahlawan babak bur cara mental lini masa salah jelas kriminalisasi pak hasto salah jujur jadi kacau biang utama
Pie bosku iki drama atau ??? Sulittt,pie bos drama sulit
Cair cair..... Dut badut 🤡🤡🤡🤡,cair cair dut badut
"Malah blunder, kalah sma tuntutan oposisi. Bukti klo pemerintahan ini ragu2 benar atau salah lgkah. Demokrasi itu sgat buruk, apalgi di negeri ini yg bnyak sekali partai. Bnyak titipan kepentingan partai. 
Hadehhh, lah mending klo bgini PDI dadi gblok.",blunder kalah tuntut oposisi bukti perintah ragu benar salah lgkah demokrasi sgat buruk negeri partai titip penting partai aduh baik partai demokrasi indonesia dadi bodoh
"Politisasi kasus tom dan Hasto...diselesaikan secara politis oleh presiden dan DPR.   ..sangat baik...
Krn bukti buat mereka juga terkesan dipaksakan....

Ada yg ketar ketir nih",politisasi kasus tom hasto selesai cara politis presiden dewan wakil rakyat baik bukti kesan paksa ketar tir
Model e ngene tibakno,model e tibakno
Gendeng,gendeng
"Macannya.sudah tidak segarang dulu.karena faktor usia,, jadi banyak.yg mengendalikan",macanya garang faktor usia jadi kendali
"Atur saja suka² yg kuasa.
Aku tinggal ngopi dulu ya 😄🙏",atur suka kuasa tinggal minum kopi iya
Cok negara amburadul gara gara PKI... kapan punya presiden tegas tembak mati koruptor dan PKI,anjing negara amburadul gara gara partai komunis indonesia punya presiden tegas tembak mati koruptor partai komunis indonesia
"uu perampasan harta koruptor ketok coy, jangan lemah lo!!!",ampas harta koruptor ketok coy lemah
"Seng gak ngerti kasus e pasti ngomong ""koruptor kok dibelo"" 🤣",seng erti kasus e bicara koruptor dibelo
Harimau ompong bnyak drama 😆😆😆,harimau ompong drama
Suka2 kalean saja lah,suka
"Lololo....koq enakmenn bebas2no wong....
Liane iso irii pakde....",lololo enakmen bebasno orang liane iri pakde
Wes sak karepmu...,sak serah
"Gk bayangno biyen seng milih 58%,,,opo gk kesurupan",bayangno biyen seng pilih surup
"Ngebet pengen jd presiden, tak kiro kerjone bener",ngebet jadi presiden kira kerjone benar
"Megawati masih punya kuasa, jokowi & prabowo hanya senyum klo disindir Megawati. Hidup PDI🤣",megawati punya kuasa jokowi prabowo senyum sindir megawati hidup partai demokrasi indonesia
Hukum me mek koar2 tok ujung2 nge wes bebas......pokok e tebel duwek e.🤦,hukum me mek teriak tok ujung nge bebas pokok e tebal duwek e
"Rekening jadi di bekukan ya,tanah nganggur jadi di sita?",rekening jadi beku iya tanah ngangur jadi sita
Hukum ttp kalah dg keputusan politik yg kotor dan bangsat !!🗡️,hukum kalah putus politik kotor bangsat
Ok gass... Hok a hok e....,oke gas ahok a ahok e
"Trusss nasip tersangka pisang, ayam. Singkong, gimana.... Kok makin gak waras",terus nasip sangka pisang ayam singkong waras
"Abolisi/penghapusan/Penghentian suatu perkara,perorangan,,??
Sungguh vulgar,yg luar biasa_
Pantaslah Jokowi tidak dihadirkan dalam sidang Tomlembong,,

(((LUAR BIASA)))",abolisi hapus henti perkara orang sungguh vulgar luar jokowi hadir sidang tomlembong luar
DPR gk guna,dewan wakil rakyat
PRABOWO ANJENG,prabowo anjing
Presiden kok gampang di atur,presiden mudah atur
Presiden terburuk sejauh ini,presiden buruk jauh
"DUNIA PANGGUNG SANDIWARA,CERITA MUDAH BERUBAH...🤮🤮🤮👎",dunia pangung sandiwara cerita mudah ubah
